Job Title,Company,Location,Job Link,Employment Type,Compensation,Date Posted
Technical Lead .NET,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2335576/technical-lead-.net-in-cape-town-western-cape-at-nigel-frank-international,Permanent Senior position,Market Related basic salary Neg,02 Oct 2019
Senior Java Developer,Network IT Bruma,"Cape Town: Southern Suburbs, Western Cape",https://www.careerjunction.co.za/jobs/view/2335549/senior-java-developer-in-cape-town-southern-suburbs-western-cape,Permanent Senior position,"R60,000 - R80,000 pm cost to company incl benefits",02 Oct 2019
Front-End .NET Developer,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2335512/front-end-.net-developer-in-cape-town-western-cape-at-nigel-frank-international,Permanent Senior position,Market Related basic salary plus benefits Neg,02 Oct 2019
Senior Java Developer,Network IT Bruma,"Cape Town: Southern Suburbs, Western Cape",https://www.careerjunction.co.za/jobs/view/2321197/senior-java-developer-in-cape-town-southern-suburbs-western-cape,Permanent Senior position,"R70,000 - R80,000 pm cost to company incl benefits",02 Oct 2019
Senior Frontend Java Developer Contract,E-merge IT Recruitment,"Midrand, Gauteng",https://www.careerjunction.co.za/jobs/view/2328528/senior-frontend-java-developer-contract-in-midrand-gauteng-at-e-merge-it-recruitment,Contract Senior position,R540 - R550 ph cost to company,01 Oct 2019
iOS Developer Senior,Emerge,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2321956/ios-developer-senior-in-johannesburg-gauteng-at-emerge,Contract Senior position,R600 - R700 ph basic salary,01 Oct 2019
Senior Embedded Java Developer Media House,e-Merge IT Recruitment,"Randburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2321251/senior-embedded-java-developer-media-house-in-randburg-gauteng,Permanent Senior position,"R750,000 - R800,000 pa cost to company",30 Sep 2019
Senior Developer C on Offer Perm,Emerge,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2321304/senior-developer-c-on-offer-perm-in-johannesburg-gauteng-at-emerge,Permanent Senior position,"R800,000 - R900,000 pa cost to company",30 Sep 2019
Senior Developer Blockchain Concepts in C# Azure,Emerge,"Sandton, Gauteng",https://www.careerjunction.co.za/jobs/view/2328153/senior-developer-blockchain-concepts-in-c%23-azure-in-sandton-gauteng-at-emerge,Permanent Senior position,"R800,000 - R1,000,000 pa cost to company",30 Sep 2019
Oracle Developer Senior,e-Merge IT Recruitment,"Sandown, Gauteng",https://www.careerjunction.co.za/jobs/view/2321265/oracle-developer-senior-in-sandown-gauteng,Permanent Senior position,"R700,000 - R800,000 pa cost to company",30 Sep 2019
Senior Frontend Java Developer,e-Merge IT Recruitment,"Midrand, Gauteng",https://www.careerjunction.co.za/jobs/view/2314975/senior-frontend-java-developer-in-midrand-gauteng,Contract Senior EE position,R540 - R550 ph cost to company,30 Sep 2019
Senior Frontend Java Developer Contract,e-Merge IT Recruitment,"Midrand, Gauteng",https://www.careerjunction.co.za/jobs/view/2315016/senior-frontend-java-developer-contract-in-midrand-gauteng,Contract Senior position,R500 - R550 ph basic salary,30 Sep 2019
Senior Java J2EE Microservices Aws Developer,e-Merge IT Recruitment,"Rosebank, Gauteng",https://www.careerjunction.co.za/jobs/view/2328402/senior-java-j2ee-microservices-aws-developer-in-rosebank-gauteng,Permanent Senior EE position,"R850,000 - R900,000 pa cost to company",30 Sep 2019
Lead Developer,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2334873/lead-developer-in-cape-town-western-cape-at-nigel-frank-international,Permanent Intermediate position,Market Related basic salary Neg,30 Sep 2019
IOS Developer,Network IT Bruma,"Centurion, Gauteng",https://www.careerjunction.co.za/jobs/view/2328056/ios-developer-in-centurion-gauteng,Permanent Senior position,"R50,000 - R55,000 pm cost to company",27 Sep 2019
Full Stack Developer Senior,Parvana,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2217655/full-stack-developer-senior-in-cape-town-region-western-cape-at-parvana,Permanent Senior position,Market Related cost to company Neg,27 Sep 2019
Devops Engineer,Parvana,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2290790/devops-engineer-in-cape-town-region-western-cape-at-parvana,Permanent Senior position,Market Related cost to company Neg,27 Sep 2019
Developer Python PHP Intermediate,Parvana,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2308734/developer-python-php-intermediate-in-cape-town-region-western-cape-at-parvana,Permanent Senior position,Market Related cost to company Neg,27 Sep 2019
Ruby PHP Developer 3+ Experience,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2334534/ruby-php-developer-3%2B-experience-in-cape-town-western-cape-at-nigel-frank-international,Permanent Intermediate position,Market Related basic salary plus benefits Neg,26 Sep 2019
Senior Devops Engineer,Emerge,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2334319/senior-devops-engineer-in-cape-town-cbd-western-cape-at-emerge,Contract Intermediate position,R600 - R650 ph cost to company,25 Sep 2019
Devops Engineer,Emerge,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2334312/devops-engineer-in-cape-town-cbd-western-cape-at-emerge,Contract Intermediate position,R600 - R630 ph cost to company,25 Sep 2019
Devops Engineer,Emerge,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2334249/devops-engineer-in-cape-town-cbd-western-cape-at-emerge,Contract Intermediate position,R560 - R580 ph cost to company,25 Sep 2019
.NET Developer,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2334225/.net-developer-in-cape-town-western-cape-at-nigel-frank-international,Permanent Intermediate position,Market Related cost to company Neg,25 Sep 2019
Technical Lead .NET,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2334172/technical-lead-.net-in-cape-town-western-cape-at-nigel-frank-international,Permanent Senior position,Market Related basic salary Neg,25 Sep 2019
Senior Java Developer,e-Merge IT Recruitment,"Sandton, Gauteng",https://www.careerjunction.co.za/jobs/view/2327429/senior-java-developer-in-sandton-gauteng,Permanent Senior EE position,"R1,300,000 - R1,400,000 pa cost to company",25 Sep 2019
Senior Java TIBCO Developer,e-Merge IT Recruitment,"Johannesburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2334120/senior-java-tibco-developer-in-johannesburg-gauteng,Contract Senior position,R400 - R600 ph cost to company,25 Sep 2019
Senior Java Developer,e-Merge IT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2333888/senior-java-developer-in-cape-town-cbd-western-cape,Permanent Senior position,"R899,000 - R900,000 pa cost to company",23 Sep 2019
Senior Java Developer,e-Merge IT Recruitment,"Midrand, Gauteng",https://www.careerjunction.co.za/jobs/view/2319869/senior-java-developer-in-midrand-gauteng,Contract Senior position,R745 - R750 ph basic salary,23 Sep 2019
Senior Java Developer P H,e-Merge IT Recruitment,"Midrand, Gauteng",https://www.careerjunction.co.za/jobs/view/2320120/senior-java-developer-p-h-in-midrand-gauteng,Contract Senior position,R700 - R750 ph basic salary,23 Sep 2019
Senior Analyst Development Support,Taylored Appointments,"Randburg, Gauteng",https://www.careerjunction.co.za/jobs/view/2339803/senior-analyst-development-support-in-randburg-gauteng,Permanent Senior position,"R300,000 - R444,000 pa cost to company",24 Oct 2019
PHP Developer,Datafin Recruitment,"Woodstock, Western Cape",https://www.careerjunction.co.za/jobs/view/2339792/php-developer-in-woodstock-western-cape-at-datafin-recruitment,Permanent Intermediate position,"R40,000 - R45,000 pm basic salary",24 Oct 2019
Senior Cloud Security Specialist,Tower Group,"Midrand, Gauteng",https://www.careerjunction.co.za/jobs/view/2339743/senior-cloud-security-specialist-in-midrand-gauteng,Temporary Intermediate position,Market Related commission only,24 Oct 2019
Senior SQL Developer,101 Careers,"Umhlanga, KwaZulu-Natal",https://www.careerjunction.co.za/jobs/view/2339691/senior-sql-developer-in-umhlanga-kwazulu-natal,Permanent Senior position,Undisclosed basic salary plus benefits,23 Oct 2019
Analyst Programmer,Talenttac,"Bellville, Western Cape",https://www.careerjunction.co.za/jobs/view/2339604/analyst-programmer-in-bellville-western-cape,Permanent Intermediate position,Undisclosed cost to company,23 Oct 2019
Analyst Programmer II,Talenttac,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2339561/analyst-programmer-ii-in-cape-town-western-cape-at-talenttac,Permanent Intermediate position,Market Related cost to company,23 Oct 2019
Web Technology Specialist,Mediro Application Consulting,"Pretoria Region, Gauteng",https://www.careerjunction.co.za/jobs/view/2339520/web-technology-specialist-in-pretoria-region-gauteng,Contract Senior position,Undisclosed cost to company,23 Oct 2019
PHP Developer,Rory Mackie & Associates,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2339518/php-developer-in-cape-town-western-cape-at-rory-mackie-amp-associates,Permanent Senior position,"R40,000 - R60,000 pm cost to company",23 Oct 2019
Senior Software Engineer Devops & Platform,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2326006/senior-software-engineer-devops-platform-in-cape-town-cbd-western-cape,Permanent Senior position,Undisclosed cost to company,22 Oct 2019
Senior Software Developer,Capital H Staffing,"Winelands, Western Cape",https://www.careerjunction.co.za/jobs/view/2339372/senior-software-developer-in-winelands-western-cape,Permanent Intermediate position,Undisclosed basic salary,22 Oct 2019
Software Engineer C#,Capital H Staffing,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2312504/software-engineer-c%23-in-cape-town-cbd-western-cape,Permanent Intermediate position,Undisclosed basic salary,22 Oct 2019
Technical Consultant Engineer HTML CSS Javascript,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2339347/technical-consultant-engineer-html-css-javascript-in-cape-town-cbd-western-cape,Permanent Intermediate position,Undisclosed cost to company,22 Oct 2019
Lead Software Developer .NET,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2338996/lead-software-developer-.net-in-cape-town-western-cape-at-nigel-frank-international,Permanent Senior position,Market Related basic salary Neg,20 Oct 2019
Lead Software Developer .NET,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2338922/lead-software-developer-.net-in-cape-town-western-cape-at-nigel-frank-international,Permanent Senior position,Market Related basic salary Neg,18 Oct 2019
Senior Java Developer,Parvana,"Cape Town Region, Western Cape",https://www.careerjunction.co.za/jobs/view/2261648/senior-java-developer-in-cape-town-region-western-cape-at-parvana,Permanent Senior position,Market Related cost to company Neg,18 Oct 2019
Software Developer Winforms,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2338747/software-developer-winforms-in-cape-town-western-cape-at-nigel-frank-international,Permanent Intermediate position,Market Related basic salary plus benefits Neg,17 Oct 2019
Lead Angular Developer,Geotech Recruitment Pretoria,"Sandton, Gauteng",https://www.careerjunction.co.za/jobs/view/2338631/lead-angular-developer-in-sandton-gauteng-at-geotech-recruitment-pretoria,Permanent Intermediate position,Market Related cost to company,17 Oct 2019
Back-End Web Developer,Novigo,"Rondebosch, Western Cape",https://www.careerjunction.co.za/jobs/view/2338372/back-end-web-developer-in-rondebosch-western-cape,Permanent Intermediate position,"R30,000 - R33,000 pm cost to company",16 Oct 2019
Full Stack Developer,Datafin Recruitment,"Stellenbosch, Western Cape",https://www.careerjunction.co.za/jobs/view/2338174/full-stack-developer-in-stellenbosch-western-cape-at-datafin-recruitment,Permanent Intermediate position,Market Related cost to company,15 Oct 2019
Full-Stack Developer,MIT Recruitment,"Rondebosch, Western Cape",https://www.careerjunction.co.za/jobs/view/2312768/full-stack-developer-in-rondebosch-western-cape,Permanent Senior position,Undisclosed cost to company,15 Oct 2019
Software Engineer Machine Learning,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2322608/software-engineer-machine-learning-in-cape-town-cbd-western-cape,Permanent Senior position,Undisclosed cost to company,15 Oct 2019
Senior Software Development Engineer Python Java,MIT Recruitment,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2331692/senior-software-development-engineer-python-java-in-cape-town-cbd-western-cape,Permanent Senior position,Undisclosed cost to company,15 Oct 2019
Senior C#.NET Software Engineer,Hire Resolve,"Cape Town CBD, Western Cape",https://www.careerjunction.co.za/jobs/view/2337958/senior-c%23.net-software-engineer-in-cape-town-cbd-western-cape,Permanent Specialist position,Undisclosed cost to company,15 Oct 2019
Datastage Developer ETL,QE Services,"Bellville, Western Cape",https://www.careerjunction.co.za/jobs/view/2337873/datastage-developer-etl-in-bellville-western-cape,Contract Intermediate position,Undisclosed basic salary,14 Oct 2019
Full Stack Mobile Developer JNR Mid Degreed,Progressive-Edge,"Stellenbosch, Western Cape",https://www.careerjunction.co.za/jobs/view/2324300/full-stack-mobile-developer-jnr-mid-degreed-in-stellenbosch-western-cape,Permanent Intermediate position,Undisclosed cost to company,14 Oct 2019
Senior Software Engineer,Nigel Frank International,"Cape Town, Western Cape",https://www.careerjunction.co.za/jobs/view/2337653/senior-software-engineer-in-cape-town-western-cape-at-nigel-frank-international,Permanent Senior position,Market Related basic salary plus benefits Neg,13 Oct 2019
